time,device,hr_bpm,hr_conf,spo2_pct,spo2_valid,skin_contact
22:53:46.407,PATCH,60,0,0,0,0
22:53:46.407,PATCH,60,0,0,0,0
22:53:46.407,PATCH,60,0,0,0,0
22:53:46.595,WATCH,60,0,0,0,2
22:53:46.595,WATCH,60,0,0,0,2
22:53:46.595,WATCH,60,0,0,0,2
22:53:46.646,WATCH,60,0,0,0,2
22:53:46.646,WATCH,60,0,0,0,2
22:53:46.646,WATCH,60,0,0,0,2
22:53:46.648,PATCH,60,0,0,0,0
22:53:46.648,PATCH,60,0,0,0,0
22:53:46.648,PATCH,60,0,0,0,0
22:53:46.648,PATCH,60,0,0,0,0
22:53:46.699,PATCH,60,0,0,0,0
22:53:46.699,PATCH,60,0,0,0,0
22:53:46.699,PATCH,60,0,0,0,0
22:53:46.699,PATCH,60,0,0,0,0
22:53:46.791,WATCH,60,0,0,0,2
22:53:46.791,WATCH,60,0,0,0,2
22:53:46.791,WATCH,60,0,0,0,2
22:53:46.795,PATCH,60,0,0,0,0
22:53:46.795,PATCH,60,0,0,0,0
22:53:46.795,PATCH,60,0,0,0,0
22:53:46.795,PATCH,60,0,0,0,0
22:53:46.889,WATCH,60,0,0,0,2
22:53:46.889,WATCH,60,0,0,0,2
22:53:46.889,WATCH,60,0,0,0,2
22:53:46.894,PATCH,60,0,0,0,0
22:53:46.894,PATCH,60,0,0,0,0
22:53:46.894,PATCH,60,0,0,0,0
22:53:46.894,PATCH,60,0,0,0,0
22:53:46.986,WATCH,60,0,0,0,2
22:53:46.986,WATCH,60,0,0,0,2
22:53:46.986,WATCH,60,0,0,0,2
22:53:47.087,PATCH,60,0,0,0,0
22:53:47.087,PATCH,60,0,0,0,0
22:53:47.087,PATCH,60,0,0,0,0
22:53:47.087,PATCH,60,0,0,0,0
22:53:47.132,WATCH,60,0,0,0,2
22:53:47.132,WATCH,60,0,0,0,2
22:53:47.132,WATCH,60,0,0,0,2
22:53:47.138,PATCH,60,0,0,0,0
22:53:47.138,PATCH,60,0,0,0,0
22:53:47.138,PATCH,60,0,0,0,0
22:53:47.138,PATCH,60,0,0,0,0
22:53:47.230,WATCH,60,0,0,0,2
22:53:47.230,WATCH,60,0,0,0,2
22:53:47.230,WATCH,60,0,0,0,2
22:53:47.330,PATCH,60,0,0,0,0
22:53:47.330,PATCH,60,0,0,0,0
22:53:47.330,PATCH,60,0,0,0,0
22:53:47.330,PATCH,60,0,0,0,0
22:53:47.330,PATCH,60,0,0,0,0
22:53:47.376,WATCH,60,0,0,0,2
22:53:47.376,WATCH,60,0,0,0,2
22:53:47.376,WATCH,60,0,0,0,2
22:53:47.428,PATCH,60,0,0,0,0
22:53:47.428,PATCH,60,0,0,0,0
22:53:47.428,PATCH,60,0,0,0,0
22:53:47.428,PATCH,60,0,0,0,0
22:53:47.473,WATCH,60,0,0,0,2
22:53:47.473,WATCH,60,0,0,0,2
22:53:47.473,WATCH,60,0,0,0,2
22:53:47.479,PATCH,60,0,0,0,0
22:53:47.479,PATCH,60,0,0,0,0
22:53:47.479,PATCH,60,0,0,0,0
22:53:47.479,PATCH,60,0,0,0,0
22:53:47.574,PATCH,60,0,0,0,0
22:53:47.574,PATCH,60,0,0,0,0
22:53:47.574,PATCH,60,0,0,0,0
22:53:47.574,PATCH,60,0,0,0,0
22:53:47.619,WATCH,60,0,0,0,3
22:53:47.619,WATCH,60,0,0,0,3
22:53:47.619,WATCH,59,0,0,0,3
22:53:47.670,WATCH,59,0,0,0,3
22:53:47.670,WATCH,59,0,0,0,3
22:53:47.671,PATCH,60,0,0,0,0
22:53:47.671,PATCH,60,0,0,0,0
22:53:47.671,PATCH,60,0,0,0,0
22:53:47.671,PATCH,60,0,0,0,0
22:53:47.769,PATCH,60,0,0,0,0
22:53:47.769,PATCH,60,0,0,0,0
22:53:47.769,PATCH,60,0,0,0,0
22:53:47.769,PATCH,60,0,0,0,0
22:53:47.769,PATCH,60,0,0,0,0
22:53:47.815,WATCH,59,0,0,0,3
22:53:47.815,WATCH,59,0,0,0,3
22:53:47.815,WATCH,59,0,0,0,3
22:53:47.912,WATCH,59,0,0,0,3
22:53:47.912,WATCH,59,0,0,0,3
22:53:47.912,WATCH,59,0,0,0,3
22:53:48.013,PATCH,60,0,0,0,0
22:53:48.013,PATCH,60,0,0,0,0
22:53:48.013,PATCH,60,0,0,0,0
22:53:48.013,PATCH,60,0,0,0,0
22:53:48.059,WATCH,59,0,0,0,3
22:53:48.059,WATCH,59,0,0,0,3
22:53:48.059,WATCH,59,0,0,0,3
22:53:48.156,WATCH,59,0,0,0,3
22:53:48.156,WATCH,59,0,0,0,3
22:53:48.156,WATCH,59,0,0,0,3
22:53:48.162,PATCH,59,0,0,0,0
22:53:48.162,PATCH,59,0,0,0,0
22:53:48.162,PATCH,59,0,0,0,0
22:53:48.162,PATCH,59,0,0,0,0
22:53:48.257,PATCH,59,0,0,0,0
22:53:48.257,PATCH,59,0,0,0,0
22:53:48.257,PATCH,59,0,0,0,0
22:53:48.257,PATCH,59,0,0,0,0
22:53:48.302,WATCH,59,0,0,0,3
22:53:48.302,WATCH,59,0,0,0,3
22:53:48.302,WATCH,59,0,0,0,3
22:53:48.400,WATCH,59,0,0,0,3
22:53:48.400,WATCH,59,0,0,0,3
22:53:48.400,WATCH,59,0,0,0,3
22:53:48.454,PATCH,59,0,0,0,0
22:53:48.454,PATCH,59,0,0,0,0
22:53:48.454,PATCH,59,0,0,0,0
22:53:48.454,PATCH,59,0,0,0,0
22:53:48.546,WATCH,59,0,0,0,3
22:53:48.546,WATCH,59,0,0,0,3
22:53:48.546,WATCH,59,0,0,0,3
22:53:48.598,PATCH,59,0,0,0,0
22:53:48.598,PATCH,59,0,0,0,0
22:53:48.598,PATCH,59,0,0,0,0
22:53:48.598,PATCH,59,0,0,0,0
22:53:48.644,WATCH,59,0,0,0,3
22:53:48.644,WATCH,59,0,0,0,3
22:53:48.644,WATCH,59,0,0,0,3
22:53:48.697,PATCH,59,0,0,0,0
22:53:48.697,PATCH,59,0,0,0,0
22:53:48.697,PATCH,59,0,0,0,0
22:53:48.697,PATCH,59,0,0,0,0
22:53:48.697,PATCH,59,0,0,0,0
22:53:48.789,WATCH,59,0,0,0,3
22:53:48.789,WATCH,59,0,0,0,3
22:53:48.789,WATCH,59,0,0,0,3
22:53:48.841,PATCH,59,0,0,0,0
22:53:48.841,PATCH,59,0,0,0,0
22:53:48.841,PATCH,59,0,0,0,0
22:53:48.841,PATCH,59,0,0,0,0
22:53:48.841,PATCH,59,0,0,0,0
22:53:48.887,WATCH,59,0,0,0,3
22:53:48.887,WATCH,59,0,0,0,3
22:53:48.887,WATCH,59,0,0,0,3
22:53:48.940,PATCH,59,0,0,0,0
22:53:48.940,PATCH,59,0,0,0,0
22:53:48.940,PATCH,59,0,0,0,0
22:53:48.940,PATCH,59,0,0,0,0
22:53:49.033,WATCH,59,0,0,0,3
22:53:49.033,WATCH,59,0,0,0,3
22:53:49.033,WATCH,60,0,0,0,3
22:53:49.038,PATCH,59,0,0,0,0
22:53:49.038,PATCH,59,0,0,0,0
22:53:49.038,PATCH,59,0,0,0,0
22:53:49.038,PATCH,59,0,0,0,0
22:53:49.084,WATCH,60,0,0,0,3
22:53:49.084,WATCH,60,0,0,0,3
22:53:49.228,WATCH,60,0,0,0,3
22:53:49.228,WATCH,60,0,0,0,3
22:53:49.228,WATCH,60,0,0,0,3
22:53:49.280,PATCH,59,0,0,0,0
22:53:49.280,PATCH,59,0,0,0,0
22:53:49.280,PATCH,59,0,0,0,0
22:53:49.280,PATCH,59,0,0,0,0
22:53:49.326,WATCH,60,0,0,0,3
22:53:49.326,WATCH,60,0,0,0,3
22:53:49.326,WATCH,60,0,0,0,3
22:53:49.332,PATCH,59,0,0,0,0
22:53:49.332,PATCH,59,0,0,0,0
22:53:49.332,PATCH,59,0,0,0,0
22:53:49.332,PATCH,59,0,0,0,0
22:53:49.427,PATCH,59,0,0,0,0
22:53:49.427,PATCH,59,0,0,0,0
22:53:49.427,PATCH,59,0,0,0,0
22:53:49.427,PATCH,59,0,0,0,0
22:53:49.472,WATCH,60,0,0,0,3
22:53:49.472,WATCH,60,0,0,0,3
22:53:49.472,WATCH,60,0,0,0,3
22:53:49.478,PATCH,59,0,0,0,0
22:53:49.478,PATCH,59,0,0,0,0
22:53:49.478,PATCH,59,0,0,0,0
22:53:49.478,PATCH,59,0,0,0,0
22:53:49.570,WATCH,60,0,0,0,3
22:53:49.570,WATCH,60,0,0,0,3
22:53:49.570,WATCH,60,0,0,0,3
22:53:49.622,PATCH,59,0,0,0,0
22:53:49.622,PATCH,59,0,0,0,0
22:53:49.622,PATCH,59,0,0,0,0
22:53:49.622,PATCH,59,0,0,0,0
22:53:49.668,WATCH,60,0,0,0,3
22:53:49.668,WATCH,60,0,0,0,3
22:53:49.668,WATCH,60,0,0,0,3
22:53:49.813,WATCH,60,0,0,0,3
22:53:49.813,WATCH,60,0,0,0,3
22:53:49.813,WATCH,60,0,0,0,3
22:53:49.817,PATCH,59,0,0,0,0
22:53:49.817,PATCH,59,0,0,0,0
22:53:49.817,PATCH,59,0,0,0,0
22:53:49.817,PATCH,59,0,0,0,0
22:53:49.911,WATCH,60,0,0,0,3
22:53:49.911,WATCH,60,0,0,0,3
22:53:49.911,WATCH,60,0,0,0,3
22:53:49.917,PATCH,59,0,0,0,0
22:53:49.917,PATCH,59,0,0,0,0
22:53:49.917,PATCH,59,0,0,0,0
22:53:49.917,PATCH,59,0,0,0,0
22:53:50.057,WATCH,60,0,0,0,3
22:53:50.057,WATCH,60,0,0,0,3
22:53:50.057,WATCH,60,0,0,0,3
22:53:50.061,PATCH,59,0,0,0,0
22:53:50.061,PATCH,59,0,0,0,0
22:53:50.061,PATCH,59,0,0,0,0
22:53:50.061,PATCH,59,0,0,0,0
22:53:50.154,WATCH,60,0,0,0,3
22:53:50.154,WATCH,60,0,0,0,3
22:53:50.154,WATCH,60,0,0,0,3
22:53:50.258,PATCH,59,0,0,0,0
22:53:50.258,PATCH,59,0,0,0,0
22:53:50.258,PATCH,59,0,0,0,0
22:53:50.258,PATCH,59,0,0,0,0
22:53:50.301,WATCH,60,0,0,0,3
22:53:50.301,WATCH,60,0,0,0,3
22:53:50.301,WATCH,60,0,0,0,3
22:53:50.398,WATCH,60,0,0,0,3
22:53:50.398,WATCH,60,0,0,0,3
22:53:50.398,WATCH,60,0,0,0,3
22:53:50.496,WATCH,60,0,0,0,3
22:53:50.496,WATCH,60,0,0,0,3
22:53:50.499,PATCH,59,0,0,0,0
22:53:50.499,PATCH,59,0,0,0,0
22:53:50.499,PATCH,59,0,0,0,0
22:53:50.499,PATCH,59,0,0,0,0
22:53:50.499,PATCH,59,0,0,0,0
22:53:50.549,PATCH,59,0,0,0,0
22:53:50.549,PATCH,59,0,0,0,0
22:53:50.549,PATCH,59,0,0,0,0
22:53:50.549,PATCH,59,0,0,0,0
22:53:50.593,WATCH,60,0,0,0,3
22:53:50.593,WATCH,60,0,0,0,3
22:53:50.593,WATCH,60,0,0,0,3
22:53:50.645,PATCH,59,0,0,0,0
22:53:50.645,PATCH,59,0,0,0,0
22:53:50.645,PATCH,59,0,0,0,0
22:53:50.645,PATCH,59,0,0,0,0
22:53:50.696,PATCH,59,0,0,0,0
22:53:50.696,PATCH,59,0,0,0,0
22:53:50.696,PATCH,59,0,0,0,0
22:53:50.696,PATCH,59,0,0,0,0
22:53:50.788,WATCH,60,0,0,0,3
22:53:50.788,WATCH,60,0,0,0,3
22:53:50.788,WATCH,60,0,0,0,3
22:53:50.839,WATCH,60,0,0,0,3
22:53:50.839,WATCH,61,0,0,0,3
22:53:50.839,WATCH,61,0,0,0,3
22:53:50.842,PATCH,59,0,0,0,0
22:53:50.842,PATCH,59,0,0,0,0
22:53:50.842,PATCH,59,0,0,0,0
22:53:50.842,PATCH,59,0,0,0,0
22:53:50.983,WATCH,61,0,0,0,3
22:53:50.983,WATCH,61,0,0,0,3
22:53:50.983,WATCH,61,0,0,0,3
22:53:51.035,PATCH,59,0,0,0,0
22:53:51.035,PATCH,59,0,0,0,0
22:53:51.035,PATCH,59,0,0,0,0
22:53:51.035,PATCH,59,0,0,0,0
22:53:51.035,PATCH,59,0,0,0,0
22:53:51.081,WATCH,61,0,0,0,3
22:53:51.081,WATCH,61,0,0,0,3
22:53:51.081,WATCH,61,0,0,0,3
22:53:51.133,PATCH,59,0,0,0,0
22:53:51.133,PATCH,59,0,0,0,0
22:53:51.133,PATCH,59,0,0,0,0
22:53:51.133,PATCH,59,0,0,0,0
22:53:51.178,WATCH,61,0,0,0,3
22:53:51.178,WATCH,61,0,0,0,3
22:53:51.178,WATCH,61,0,0,0,3
22:53:51.183,PATCH,59,0,0,0,0
22:53:51.183,PATCH,59,0,0,0,0
22:53:51.183,PATCH,59,0,0,0,0
22:53:51.183,PATCH,59,0,0,0,0
22:53:51.280,PATCH,59,0,0,0,0
22:53:51.280,PATCH,59,0,0,0,0
22:53:51.280,PATCH,59,0,0,0,0
22:53:51.280,PATCH,59,0,0,0,0
22:53:51.325,WATCH,61,0,0,0,3
22:53:51.325,WATCH,61,0,0,0,3
22:53:51.325,WATCH,61,0,0,0,3
22:53:51.379,PATCH,59,0,0,0,0
22:53:51.379,PATCH,59,0,0,0,0
22:53:51.379,PATCH,59,0,0,0,0
22:53:51.379,PATCH,59,0,0,0,0
22:53:51.423,WATCH,61,0,0,0,3
22:53:51.423,WATCH,61,0,0,0,3
22:53:51.423,WATCH,61,0,0,0,3
22:53:51.568,WATCH,61,0,0,0,3
22:53:51.568,WATCH,61,0,0,0,3
22:53:51.568,WATCH,61,0,0,0,3
22:53:51.621,PATCH,59,0,0,0,0
22:53:51.621,PATCH,59,0,0,0,0
22:53:51.621,PATCH,59,0,0,0,0
22:53:51.621,PATCH,59,0,0,0,0
22:53:51.667,WATCH,61,0,0,0,3
22:53:51.667,WATCH,61,0,0,0,3
22:53:51.667,WATCH,61,0,0,0,3
22:53:51.812,WATCH,61,0,0,0,3
22:53:51.812,WATCH,61,0,0,0,3
22:53:51.812,WATCH,62,0,0,0,3
22:53:51.865,PATCH,59,0,0,0,0
22:53:51.865,PATCH,59,0,0,0,0
22:53:51.865,PATCH,59,0,0,0,0
22:53:51.865,PATCH,59,0,0,0,0
22:53:51.909,WATCH,62,0,0,0,3
22:53:51.909,WATCH,62,0,0,0,3
22:53:52.007,WATCH,62,0,0,0,3
22:53:52.007,WATCH,62,0,0,0,3
22:53:52.007,WATCH,62,0,0,0,3
22:53:52.060,PATCH,59,0,0,0,0
22:53:52.060,PATCH,59,0,0,0,0
22:53:52.060,PATCH,59,0,0,0,0
22:53:52.060,PATCH,59,0,0,0,0
22:53:52.105,WATCH,62,0,0,0,3
22:53:52.105,WATCH,62,0,0,0,3
22:53:52.105,WATCH,62,0,0,0,3
22:53:52.251,WATCH,62,0,0,0,3
22:53:52.251,WATCH,62,0,0,0,3
22:53:52.251,WATCH,62,0,0,0,3
22:53:52.305,PATCH,59,0,0,0,0
22:53:52.305,PATCH,59,0,0,0,0
22:53:52.305,PATCH,59,0,0,0,0
22:53:52.305,PATCH,59,0,0,0,0
22:53:52.349,WATCH,62,0,0,0,3
22:53:52.349,WATCH,62,0,0,0,3
22:53:52.349,WATCH,62,0,0,0,3
22:53:52.401,PATCH,60,0,0,0,0
22:53:52.401,PATCH,60,0,0,0,0
22:53:52.401,PATCH,60,0,0,0,0
22:53:52.401,PATCH,60,0,0,0,0
22:53:52.494,WATCH,62,0,0,0,3
22:53:52.494,WATCH,62,0,0,0,3
22:53:52.494,WATCH,62,0,0,0,3
22:53:52.500,PATCH,60,0,0,0,0
22:53:52.500,PATCH,60,0,0,0,0
22:53:52.500,PATCH,60,0,0,0,0
22:53:52.500,PATCH,60,0,0,0,0
22:53:52.500,PATCH,60,0,0,0,0
22:53:52.592,WATCH,62,0,0,0,3
22:53:52.592,WATCH,62,0,0,0,3
22:53:52.592,WATCH,64,0,0,0,3
22:53:52.741,PATCH,60,0,0,0,0
22:53:52.741,PATCH,60,0,0,0,0
22:53:52.741,PATCH,60,0,0,0,0
22:53:52.741,PATCH,60,0,0,0,0
22:53:52.786,WATCH,64,0,0,0,3
22:53:52.786,WATCH,64,0,0,0,3
22:53:52.786,WATCH,64,0,0,0,3
22:53:52.837,WATCH,64,0,0,0,3
22:53:52.837,WATCH,66,0,0,0,3
22:53:52.837,WATCH,66,0,0,0,3
22:53:52.938,PATCH,60,0,0,0,0
22:53:52.938,PATCH,60,0,0,0,0
22:53:52.938,PATCH,60,0,0,0,0
22:53:52.938,PATCH,60,0,0,0,0
22:53:52.982,WATCH,66,0,0,0,3
22:53:52.982,WATCH,66,0,0,0,3
22:53:52.982,WATCH,66,0,0,0,3
22:53:53.036,PATCH,60,0,0,0,0
22:53:53.036,PATCH,60,0,0,0,0
22:53:53.036,PATCH,60,0,0,0,0
22:53:53.036,PATCH,60,0,0,0,0
22:53:53.036,PATCH,60,0,0,0,0
22:53:53.080,WATCH,67,0,0,0,3
22:53:53.080,WATCH,67,0,0,0,3
22:53:53.080,WATCH,67,0,0,0,3
22:53:53.181,PATCH,60,0,0,0,0
22:53:53.181,PATCH,60,0,0,0,0
22:53:53.181,PATCH,60,0,0,0,0
22:53:53.181,PATCH,60,0,0,0,0
22:53:53.226,WATCH,67,0,0,0,3
22:53:53.226,WATCH,67,0,0,0,3
22:53:53.226,WATCH,69,0,0,0,3
22:53:53.276,WATCH,69,0,0,0,3
22:53:53.276,WATCH,69,0,0,0,3
22:53:53.328,PATCH,60,0,0,0,0
22:53:53.328,PATCH,60,0,0,0,0
22:53:53.328,PATCH,60,0,0,0,0
22:53:53.328,PATCH,60,0,0,0,0
22:53:53.421,WATCH,69,0,0,0,3
22:53:53.421,WATCH,69,0,0,0,3
22:53:53.421,WATCH,71,0,0,0,3
22:53:53.519,WATCH,71,0,0,0,3
22:53:53.519,WATCH,71,0,0,0,3
22:53:53.519,WATCH,71,0,0,0,3
22:53:53.522,PATCH,60,0,0,0,0
22:53:53.522,PATCH,60,0,0,0,0
22:53:53.522,PATCH,60,0,0,0,0
22:53:53.522,PATCH,60,0,0,0,0
22:53:53.572,PATCH,60,0,0,0,0
22:53:53.572,PATCH,60,0,0,0,0
22:53:53.572,PATCH,60,0,0,0,0
22:53:53.572,PATCH,60,0,0,0,0
22:53:53.665,WATCH,71,0,0,0,3
22:53:53.665,WATCH,72,0,0,0,3
22:53:53.665,WATCH,72,0,0,0,3
22:53:53.668,PATCH,60,0,0,0,0
22:53:53.668,PATCH,60,0,0,0,0
22:53:53.668,PATCH,60,0,0,0,0
22:53:53.668,PATCH,60,0,0,0,0
22:53:53.668,PATCH,60,0,0,0,0
22:53:53.718,PATCH,60,0,0,0,0
22:53:53.718,PATCH,60,0,0,0,0
22:53:53.718,PATCH,60,0,0,0,0
22:53:53.718,PATCH,60,0,0,0,0
22:53:53.762,WATCH,72,0,0,0,3
22:53:53.762,WATCH,72,0,0,0,3
22:53:53.762,WATCH,72,0,0,0,3
22:53:53.908,WATCH,73,0,0,0,3
22:53:53.908,WATCH,73,0,0,0,3
22:53:53.908,WATCH,73,0,0,0,3
22:53:54.006,WATCH,73,0,0,0,3
22:53:54.006,WATCH,73,0,0,0,3
22:53:54.006,WATCH,73,0,0,0,3
22:53:54.010,PATCH,61,0,0,0,0
22:53:54.010,PATCH,61,0,0,0,0
22:53:54.010,PATCH,61,0,0,0,0
22:53:54.010,PATCH,61,0,0,0,0
22:53:54.104,WATCH,73,0,0,0,3
22:53:54.104,WATCH,73,0,0,0,3
22:53:54.104,WATCH,73,0,0,0,3
22:53:54.155,PATCH,61,0,0,0,0
22:53:54.155,PATCH,61,0,0,0,0
22:53:54.155,PATCH,61,0,0,0,0
22:53:54.155,PATCH,61,0,0,0,0
22:53:54.205,PATCH,61,0,0,0,0
22:53:54.205,PATCH,61,0,0,0,0
22:53:54.205,PATCH,61,0,0,0,0
22:53:54.205,PATCH,61,0,0,0,0
